	x	y	frame	particle
5	928.260498046875	135.59454345703125	101	28
5	928.2789916992188	134.62637329101562	102	28
4	1496.8697509765625	221.4745330810547	102	37
3	390.53155517578125	242.7075653076172	102	21
0	1122.4263916015625	420.4225769042969	102	2
1	1077.7899169921875	395.1824645996094	102	3
2	422.1448059082031	274.0083923339844	102	27
5	1500.769287109375	220.03396606445312	103	37
4	389.4647216796875	243.9534912109375	103	21
3	421.62701416015625	272.7066650390625	103	27
6	929.1630859375	117.47372436523438	103	28
1	1078.1004638671875	393.7578430175781	103	3
0	1121.7640380859375	419.45166015625	103	2
2	1049.539794921875	336.3584899902344	103	4
0	1121.0482177734375	418.44097900390625	104	2
1	1078.890869140625	392.1106872558594	104	3
2	1050.3818359375	336.0280456542969	104	4
3	420.8398742675781	272.2513427734375	104	27
4	388.3612365722656	244.9348907470703	104	21
5	1499.517578125	221.48397827148438	104	37
6	932.3046875	133.32315063476562	104	28
4	387.55047607421875	245.96726989746094	105	21
3	420.44464111328125	270.8354187011719	105	27
5	1498.8651123046875	222.21888732910156	105	37
1	1080.9456787109375	389.794677734375	105	3
0	1120.8277587890625	418.1470642089844	105	2
2	1047.847412109375	335.331298828125	105	4
6	1496.823974609375	222.52809143066406	106	37
5	386.09625244140625	248.02908325195312	106	21
4	419.9645080566406	268.67620849609375	106	27
7	932.9208374023438	122.6300277709961	106	28
2	1081.302978515625	388.90692138671875	106	3
1	1121.102294921875	417.85418701171875	106	2
0	630.3102416992188	623.9224243164062	106	16
3	1047.6650390625	335.13165283203125	106	4
0	629.2122192382812	622.641845703125	107	16
1	1120.2156982421875	416.5478210449219	107	2
2	1082.4605712890625	387.53118896484375	107	3
3	1047.27685546875	335.5245666503906	107	4
4	419.3617248535156	266.90740966796875	107	27
5	385.1796569824219	249.04721069335938	107	21
6	1496.366943359375	222.72401428222656	107	37
7	931.695068359375	120.06543731689453	107	28
6	1496.54296875	222.3804931640625	108	37
5	383.4837951660156	250.88217163085938	108	21
3	1046.509765625	337.6457824707031	108	4
4	418.0992736816406	265.10638427734375	108	27
1	1119.17041015625	415.8788146972656	108	2
0	629.593017578125	622.4825439453125	108	16
2	1083.3328857421875	387.16943359375	108	3
0	628.3980102539062	622.7462768554688	109	16
1	1046.5758056640625	340.0328674316406	109	4
2	417.76885986328125	263.90570068359375	109	27
3	382.20745849609375	253.39642333984375	109	21
4	1494.1221923828125	222.8022918701172	109	37
5	938.4223022460938	128.99754333496094	110	28
3	382.2735595703125	253.1910858154297	110	21
4	1493.298583984375	222.68148803710938	110	37
1	1046.5838623046875	340.2098083496094	110	4
0	627.8341064453125	622.7352294921875	110	16
2	417.88165283203125	261.17779541015625	110	27
0	627.5364379882812	622.8959350585938	111	16
1	380.1580505371094	397.8800048828125	111	13
2	1046.5230712890625	342.4156494140625	111	4
3	417.23858642578125	257.36114501953125	111	27
4	383.4344177246094	252.4270477294922	111	21
5	1491.882080078125	222.92721557617188	111	37
3	402.4562683105469	255.87759399414062	112	27
0	628.0794677734375	623.0652465820312	112	16
1	381.90838623046875	393.2028503417969	112	13
2	1046.90625	344.73443603515625	112	4
4	1492.357666015625	221.8773651123047	112	37
